run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min
27,11,5,3,1,1.1,155,0.86,0.68,0.17999999999999994,0.9552,0.7875555555555556,0.16764444444444448,0.952141730546679,0.7955825499292617,0.15655918061741736,0.5157121362978211,0.7666666666666667,0.8661333333333333,0.861891340012509,0.17333333333333334,0.21208888888888888,0.17507925795444435,0.4042490711294136
27,12,5,3,1,1.2,155,0.86,0.66,0.19999999999999996,0.9600000000000001,0.7857777777777778,0.17422222222222228,0.9549839607802136,0.7928367965357841,0.16214716424442954,0.5692346179311265,0.7733333333333333,0.8359111111111112,0.8436660736171818,0.14,0.13475555555555552,0.1357595590461972,0.23107067735712683
27,13,5,3,1,1.3,155,0.86,0.6666666666666666,0.19333333333333336,0.9600000000000001,0.7832888888888889,0.17671111111111115,0.9549839607802136,0.7888214159008193,0.1661625448793943,0.6061989428745478,0.8066666666666666,0.8894222222222222,0.8838343671536004,0.24,0.247288888888889,0.2198390493054707,0.28762740618739085
27,14,5,3,1,1.4,155,0.9,0.6733333333333333,0.22666666666666668,0.9616,0.7815111111111112,0.18008888888888885,0.9565781636787644,0.7856211709006022,0.17095699277816212,0.6411964685892073,0.7866666666666666,0.8865777777777778,0.8835056991085868,0.20000000000000007,0.19182222222222223,0.17351560743992422,0.25470855803986825
27,15,5,3,1,1.5,155,0.92,0.6666666666666666,0.2533333333333334,0.9696,0.7786666666666666,0.1909333333333334,0.9643093281331672,0.7837847045143732,0.18052462361879396,0.6908509956810527,0.7866666666666666,0.8602666666666666,0.8633191927758621,0.14666666666666672,0.1319111111111112,0.14880222695897116,0.20046454247657414
27,16,5,3,1,1.6,155,0.94,0.6466666666666666,0.29333333333333333,0.9568,0.7740444444444445,0.18275555555555545,0.9474856945420682,0.7810669121955274,0.16641878234654084,0.7559554780766102,0.7733333333333333,0.8215111111111112,0.832166739823154,0.17999999999999994,0.1784888888888888,0.1523864333436702,0.43649029590803856
27,17,5,3,1,1.7,155,0.94,0.6466666666666666,0.29333333333333333,0.96,0.7731555555555555,0.18684444444444448,0.952295218351592,0.7794105764469828,0.17288464190460928,0.7732937471999346,0.76,0.858311111111111,0.8475452323202606,0.17333333333333334,0.1479111111111111,0.14437355692319598,0.4175100276737521
27,18,5,3,1,1.8,155,0.94,0.6466666666666666,0.29333333333333333,0.9760000000000001,0.7742222222222223,0.20177777777777783,0.9714509465791334,0.7797008234182585,0.19175012316087492,0.7754445474147119,0.7866666666666666,0.8362666666666666,0.8498814877368236,0.20666666666666667,0.19199999999999995,0.17679399515251104,0.35554344853750813
27,19,5,3,1,1.9,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7735111111111111,0.20408888888888888,0.9729842799124668,0.7778910162169755,0.1950932636954913,0.7798258680362053,0.7533333333333333,0.832,0.8467626355331557,0.17999999999999994,0.1649777777777779,0.1989615612028549,0.45898350180330316
27,20,5,3,1,2.0,155,0.92,0.66,0.26,0.976,0.7735111111111113,0.20248888888888872,0.9716615285897156,0.7785813692003366,0.19308015938937895,0.7845887284606263,0.7466666666666667,0.8407111111111111,0.8445616426216465,0.2666666666666667,0.19768888888888902,0.17902186786107166,0.4699532573817921
27,21,5,3,1,2.1,155,0.92,0.6533333333333333,0.2666666666666667,0.9776,0.7731555555555556,0.20444444444444443,0.9743281952563823,0.7777941340928758,0.19653406116350647,0.7889994480836762,0.7466666666666667,0.8442666666666667,0.8436912609722286,0.21333333333333326,0.18471111111111116,0.1865845211764513,0.4444358589796945
27,22,5,3,1,2.2,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7724444444444445,0.20515555555555554,0.9743281952563823,0.7764309670972764,0.19789722815910582,0.7880702393696377,0.76,0.8435555555555555,0.836746496627168,0.23333333333333328,0.1950222222222222,0.18575868861039302,0.47813111035208783
27,23,5,3,1,2.3,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7717333333333334,0.20586666666666664,0.9743281952563823,0.7760223567936418,0.1983058384627404,0.7859711945997271,0.7666666666666667,0.8410666666666667,0.8480993211073196,0.22666666666666668,0.26168888888888886,0.26344137449115557,0.5668598944516582
27,24,5,3,1,2.4,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7733333333333333,0.2042666666666667,0.9743281952563823,0.7785471050505056,0.19578109020587664,0.7836680502757103,0.7866666666666666,0.8686222222222223,0.8828109704833215,0.20000000000000007,0.18880000000000008,0.17060560234902122,0.4927433965332877
27,25,5,3,1,2.5,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7745777777777777,0.20462222222222226,0.9768281952563822,0.7798638046385711,0.19696439061781112,0.781462879954302,0.7533333333333333,0.8369777777777778,0.8411591266017779,0.2333333333333334,0.24248888888888898,0.23625560933237832,1.1322220777450707
27,26,5,3,1,2.6,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7738666666666667,0.20533333333333326,0.9768281952563822,0.7805177820736183,0.19631041318276388,0.7947014221483281,0.7666666666666667,0.860088888888889,0.8568863251361922,0.22666666666666668,0.18275555555555556,0.19900978046954687,0.3854272254691216
27,27,5,3,1,2.7,155,0.94,0.68,0.2599999999999999,0.992,0.7726222222222221,0.2193777777777779,0.9922934472934474,0.7793405871965733,0.21295286009687409,0.8102282479382797,0.8,0.8572444444444445,0.8586628047980034,0.21333333333333337,0.22631111111111113,0.2374167743671063,0.4567923919369188
27,28,5,3,1,2.8,155,0.94,0.6666666666666666,0.2733333333333333,0.992,0.7708444444444444,0.22115555555555555,0.9922934472934474,0.7786876362158485,0.2136058110775989,0.8266219041831475,0.8066666666666666,0.8647111111111111,0.8715775731938633,0.21999999999999997,0.23822222222222222,0.25387780943684557,0.4459642951999689
27,29,5,3,1,2.9,155,0.94,0.68,0.2599999999999999,0.992,0.7696,0.22240000000000004,0.9922934472934474,0.7754427327360466,0.2168507145574008,0.8437833857514824,0.78,0.8592,0.8654917060649888,0.21999999999999997,0.20444444444444432,0.2312768715475686,0.7159145535922322
28,0,5,3,1,0.0,155,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
28,1,5,3,1,0.1,155,0.82,0.76,0.05999999999999994,0.9072,0.8474666666666666,0.059733333333333416,0.8944131365581075,0.8651472927064291,0.029265843851678408,0.123295858352298,0.78,0.8602666666666667,0.8737987573393283,0.14,0.14293333333333336,0.1153804047982172,0.08815110396350245
28,2,5,3,1,0.2,155,0.8,0.7133333333333334,0.08666666666666667,0.9136,0.8097777777777778,0.10382222222222215,0.9060567946710648,0.8331109507327834,0.07294584393828141,0.25807941908466,0.8,0.8896000000000001,0.8851836722494415,0.1333333333333333,0.12106666666666654,0.12219890248370802,0.04132659964599522
28,3,5,3,1,0.3,155,0.82,0.72,0.09999999999999998,0.9152,0.8161777777777778,0.09902222222222223,0.905870337442654,0.8386040579554178,0.06726627948723618,0.2624522469089199,0.8266666666666667,0.9031111111111112,0.8896012765495,0.1266666666666667,0.13244444444444436,0.09323899834835014,0.1239129383982791
28,4,5,3,1,0.4,155,0.8,0.7466666666666667,0.053333333333333344,0.9168000000000001,0.8288000000000001,0.08799999999999997,0.9060123516233574,0.851217371811445,0.05479497981191239,0.2532453741842647,0.7866666666666666,0.8789333333333333,0.874294721114764,0.14,0.13475555555555552,0.10975672538479242,0.1678528091088473
28,5,5,3,1,0.5,155,0.82,0.7333333333333333,0.08666666666666667,0.9136,0.8273777777777779,0.08622222222222209,0.9003504880524834,0.8493730585271783,0.05097742952530515,0.2562470811948842,0.78,0.885688888888889,0.8754487038528874,0.12,0.12248888888888887,0.11265097600720286,0.25877990363844977
28,6,5,3,1,0.6,155,0.84,0.74,0.09999999999999998,0.92,0.8256,0.09440000000000004,0.9067659561229305,0.8472504247798975,0.059515531343033,0.27733031098416727,0.7733333333333333,0.8366222222222223,0.8586675475327483,0.14666666666666672,0.15662222222222233,0.1452164669047462,0.3167298848690525
28,7,5,3,1,0.7,155,0.86,0.7466666666666667,0.11333333333333329,0.9264000000000001,0.8195555555555556,0.10684444444444452,0.9164451769021513,0.8388885650843452,0.07755661181780615,0.3074829752286178,0.76,0.8853333333333333,0.8607790802627345,0.16000000000000003,0.1744000000000001,0.12935069436106816,0.2827226338651865
28,8,5,3,1,0.8,155,0.88,0.7333333333333333,0.14666666666666672,0.9296,0.8076444444444444,0.1219555555555556,0.9214811118237369,0.824087673707383,0.09739343811635393,0.3567822861439892,0.7533333333333333,0.8533333333333334,0.854206776729995,0.16000000000000003,0.17262222222222234,0.14513312055752403,0.4272077722398493
28,9,5,3,1,0.9,155,0.86,0.72,0.14,0.9424,0.8055111111111111,0.13688888888888895,0.9379311021498882,0.8193821896355247,0.1185489125143635,0.39767287505216464,0.7333333333333333,0.8368,0.848554965667082,0.17333333333333334,0.1610666666666667,0.1428608887114634,0.3115541956618504
28,10,5,3,1,1.0,155,0.86,0.6933333333333334,0.16666666666666663,0.9456,0.7950222222222222,0.1505777777777778,0.9393575135776053,0.8081157988726605,0.13124171470494483,0.4642457826740942,0.8,0.8504888888888888,0.8588067654749474,0.1399999999999999,0.1816888888888889,0.15693935040636897,0.290670861825815
28,11,5,3,1,1.1,155,0.86,0.68,0.17999999999999994,0.9552,0.7875555555555556,0.16764444444444448,0.952141730546679,0.7955825499292617,0.15655918061741736,0.5157121362978211,0.8,0.8634666666666667,0.8624727941890812,0.16000000000000003,0.1763555555555555,0.1343803048154597,0.35985665455411725
28,12,5,3,1,1.2,155,0.86,0.66,0.19999999999999996,0.9600000000000001,0.7857777777777778,0.17422222222222228,0.9549839607802136,0.7928367965357841,0.16214716424442954,0.5692346179311265,0.7866666666666666,0.8631111111111112,0.8678072684649285,0.17999999999999994,0.1374222222222221,0.12837453617086791,0.45953370003069804
28,13,5,3,1,1.3,155,0.86,0.6666666666666666,0.19333333333333336,0.9600000000000001,0.7832888888888889,0.17671111111111115,0.9549839607802136,0.7888214159008193,0.1661625448793943,0.6061989428745478,0.7733333333333333,0.8800000000000001,0.8739421674974772,0.20666666666666667,0.16746666666666665,0.13473815590158011,0.28463222966871604
28,14,5,3,1,1.4,155,0.9,0.6733333333333333,0.22666666666666668,0.9616,0.7815111111111112,0.18008888888888885,0.9565781636787644,0.7856211709006022,0.17095699277816212,0.6411964685892073,0.8,0.8570666666666666,0.8643442481242966,0.19999999999999996,0.16799999999999993,0.15661152227870634,0.5948318280616764
28,15,5,3,1,1.5,155,0.92,0.6666666666666666,0.2533333333333334,0.9696,0.7786666666666666,0.1909333333333334,0.9643093281331672,0.7837847045143732,0.18052462361879396,0.6908509956810527,0.7466666666666667,0.8357333333333333,0.8330598846847665,0.18666666666666665,0.15288888888888896,0.1458234033863297,0.35800857625549093
28,16,5,3,1,1.6,155,0.94,0.6466666666666666,0.29333333333333333,0.9568,0.7740444444444445,0.18275555555555545,0.9474856945420682,0.7810669121955274,0.16641878234654084,0.7559554780766102,0.8133333333333334,0.869688888888889,0.8583250901116708,0.18000000000000005,0.18115555555555563,0.16185536470537587,0.339970929680706
28,17,5,3,1,1.7,155,0.94,0.6466666666666666,0.29333333333333333,0.96,0.7731555555555555,0.18684444444444448,0.952295218351592,0.7794105764469828,0.17288464190460928,0.7732937471999346,0.7733333333333333,0.8449777777777778,0.8334529353979616,0.19333333333333336,0.2069333333333334,0.1861341416981701,0.3985234995612601
28,18,5,3,1,1.8,155,0.94,0.6466666666666666,0.29333333333333333,0.9760000000000001,0.7742222222222223,0.20177777777777783,0.9714509465791334,0.7797008234182585,0.19175012316087492,0.7754445474147119,0.7866666666666666,0.8527999999999999,0.8593778058095042,0.17333333333333334,0.19128888888888895,0.18146436174604796,0.4801081421264604
28,19,5,3,1,1.9,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7735111111111111,0.20408888888888888,0.9729842799124668,0.7778910162169755,0.1950932636954913,0.7798258680362053,0.7466666666666667,0.8385777777777778,0.841653148930449,0.19999999999999996,0.1724444444444444,0.16576839452187198,0.2965455435268168
28,20,5,3,1,2.0,155,0.92,0.66,0.26,0.976,0.7735111111111113,0.20248888888888872,0.9716615285897156,0.7785813692003366,0.19308015938937895,0.7845887284606263,0.8,0.8727111111111111,0.8771102326539498,0.18666666666666665,0.1863111111111112,0.16017648635081572,0.605685718497899
28,21,5,3,1,2.1,155,0.92,0.6533333333333333,0.2666666666666667,0.9776,0.7731555555555556,0.20444444444444443,0.9743281952563823,0.7777941340928758,0.19653406116350647,0.7889994480836762,0.7533333333333333,0.8218666666666667,0.8133174796076561,0.19333333333333336,0.18791111111111103,0.19503341647967876,0.4295975493957604
28,22,5,3,1,2.2,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7724444444444445,0.20515555555555554,0.9743281952563823,0.7764309670972764,0.19789722815910582,0.7880702393696377,0.74,0.8046222222222222,0.8176006635745613,0.22666666666666668,0.17279999999999995,0.17443854686270432,0.4633477797747261
28,23,5,3,1,2.3,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7717333333333334,0.20586666666666664,0.9743281952563823,0.7760223567936418,0.1983058384627404,0.7859711945997271,0.7733333333333333,0.8510222222222222,0.8548270521761496,0.21999999999999997,0.18577777777777782,0.16629909689873934,0.4896305562260729
28,24,5,3,1,2.4,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7733333333333333,0.2042666666666667,0.9743281952563823,0.7785471050505056,0.19578109020587664,0.7836680502757103,0.7466666666666667,0.8305777777777777,0.8346324240724802,0.19999999999999996,0.20106666666666662,0.1772824626350047,0.5463641903869825
28,25,5,3,1,2.5,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7745777777777777,0.20462222222222226,0.9768281952563822,0.7798638046385711,0.19696439061781112,0.781462879954302,0.7666666666666667,0.856,0.8714820557175641,0.22666666666666668,0.2279111111111113,0.23272260108635312,0.520021680222071
28,26,5,3,1,2.6,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7738666666666667,0.20533333333333326,0.9768281952563822,0.7805177820736183,0.19631041318276388,0.7947014221483281,0.7533333333333333,0.8385777777777779,0.8298159942650494,0.21999999999999997,0.2181333333333334,0.216915229227991,0.6202909268895394
28,27,5,3,1,2.7,155,0.94,0.68,0.2599999999999999,0.992,0.7726222222222221,0.2193777777777779,0.9922934472934474,0.7793405871965733,0.21295286009687409,0.8102282479382797,0.7466666666666667,0.8378666666666666,0.855101440659386,0.21333333333333326,0.21368888888888882,0.2234826016122331,0.40777584370641257
28,28,5,3,1,2.8,155,0.94,0.6666666666666666,0.2733333333333333,0.992,0.7708444444444444,0.22115555555555555,0.9922934472934474,0.7786876362158485,0.2136058110775989,0.8266219041831475,0.7866666666666666,0.848,0.8582231939676631,0.24,0.23182222222222226,0.2534822940074597,0.5196631011831416
28,29,5,3,1,2.9,155,0.94,0.68,0.2599999999999999,0.992,0.7696,0.22240000000000004,0.9922934472934474,0.7754427327360466,0.2168507145574008,0.8437833857514824,0.7666666666666667,0.8490666666666665,0.8550074955871858,0.21999999999999997,0.21404444444444437,0.19293993649731522,0.7074009467185929
29,0,5,3,1,0.0,155,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
29,1,5,3,1,0.1,155,0.82,0.76,0.05999999999999994,0.9072,0.8474666666666666,0.059733333333333416,0.8944131365581075,0.8651472927064291,0.029265843851678408,0.123295858352298,0.78,0.8503111111111111,0.8520223494659783,0.19999999999999996,0.14897777777777788,0.1328796988553993,0.14682843153638925
29,2,5,3,1,0.2,155,0.8,0.7133333333333334,0.08666666666666667,0.9136,0.8097777777777778,0.10382222222222215,0.9060567946710648,0.8331109507327834,0.07294584393828141,0.25807941908466,0.78,0.8736,0.8640790296000413,0.10666666666666669,0.128,0.1010036724775798,0.15297948191034821
29,3,5,3,1,0.3,155,0.82,0.72,0.09999999999999998,0.9152,0.8161777777777778,0.09902222222222223,0.905870337442654,0.8386040579554178,0.06726627948723618,0.2624522469089199,0.8133333333333334,0.8903111111111112,0.8751920593817893,0.1333333333333333,0.1226666666666667,0.12127673166433517,0.1908527634749168
29,4,5,3,1,0.4,155,0.8,0.7466666666666667,0.053333333333333344,0.9168000000000001,0.8288000000000001,0.08799999999999997,0.9060123516233574,0.851217371811445,0.05479497981191239,0.2532453741842647,0.7866666666666666,0.8609777777777778,0.8698226842131741,0.15333333333333332,0.13955555555555543,0.09961744115348159,0.26660410965724557
29,5,5,3,1,0.5,155,0.82,0.7333333333333333,0.08666666666666667,0.9136,0.8273777777777779,0.08622222222222209,0.9003504880524834,0.8493730585271783,0.05097742952530515,0.2562470811948842,0.7733333333333333,0.8597333333333332,0.8596554567704583,0.16666666666666663,0.16017777777777786,0.13632406748490655,0.30498932185413985
29,6,5,3,1,0.6,155,0.84,0.74,0.09999999999999998,0.92,0.8256,0.09440000000000004,0.9067659561229305,0.8472504247798975,0.059515531343033,0.27733031098416727,0.76,0.8330666666666665,0.8463572953936724,0.17333333333333334,0.1671111111111112,0.1463809902106763,0.26159387229798864
29,7,5,3,1,0.7,155,0.86,0.7466666666666667,0.11333333333333329,0.9264000000000001,0.8195555555555556,0.10684444444444452,0.9164451769021513,0.8388885650843452,0.07755661181780615,0.3074829752286178,0.8,0.8641777777777777,0.8582557311022636,0.1399999999999999,0.12977777777777766,0.11324987544438947,0.20767645069676632
29,8,5,3,1,0.8,155,0.88,0.7333333333333333,0.14666666666666672,0.9296,0.8076444444444444,0.1219555555555556,0.9214811118237369,0.824087673707383,0.09739343811635393,0.3567822861439892,0.78,0.8737777777777778,0.8567241028032131,0.15333333333333332,0.1936,0.1852615349170912,0.1836519497196873
29,9,5,3,1,0.9,155,0.86,0.72,0.14,0.9424,0.8055111111111111,0.13688888888888895,0.9379311021498882,0.8193821896355247,0.1185489125143635,0.39767287505216464,0.7533333333333333,0.8343111111111111,0.8302057091774246,0.1466666666666666,0.1624888888888889,0.13671645518338216,0.4106126358281133
29,10,5,3,1,1.0,155,0.86,0.6933333333333334,0.16666666666666663,0.9456,0.7950222222222222,0.1505777777777778,0.9393575135776053,0.8081157988726605,0.13124171470494483,0.4642457826740942,0.76,0.8764444444444444,0.859482804277018,0.11333333333333329,0.15271111111111113,0.15416029662362607,0.24678812720312482
29,11,5,3,1,1.1,155,0.86,0.68,0.17999999999999994,0.9552,0.7875555555555556,0.16764444444444448,0.952141730546679,0.7955825499292617,0.15655918061741736,0.5157121362978211,0.7933333333333333,0.8574222222222223,0.8677668925777544,0.1333333333333333,0.18933333333333324,0.14640826351816205,0.1378741114019968
29,12,5,3,1,1.2,155,0.86,0.66,0.19999999999999996,0.9600000000000001,0.7857777777777778,0.17422222222222228,0.9549839607802136,0.7928367965357841,0.16214716424442954,0.5692346179311265,0.7666666666666667,0.8257777777777777,0.8419026549942059,0.19999999999999996,0.17262222222222223,0.14670823908930541,0.33655423028801673
29,13,5,3,1,1.3,155,0.86,0.6666666666666666,0.19333333333333336,0.9600000000000001,0.7832888888888889,0.17671111111111115,0.9549839607802136,0.7888214159008193,0.1661625448793943,0.6061989428745478,0.8,0.8623999999999999,0.859303577244487,0.18666666666666665,0.14080000000000004,0.1528077777925706,0.38056267327524784
29,14,5,3,1,1.4,155,0.9,0.6733333333333333,0.22666666666666668,0.9616,0.7815111111111112,0.18008888888888885,0.9565781636787644,0.7856211709006022,0.17095699277816212,0.6411964685892073,0.7733333333333333,0.8303999999999999,0.8497663585002494,0.19999999999999996,0.16657777777777782,0.1520338198237865,0.37352602211788005
29,15,5,3,1,1.5,155,0.92,0.6666666666666666,0.2533333333333334,0.9696,0.7786666666666666,0.1909333333333334,0.9643093281331672,0.7837847045143732,0.18052462361879396,0.6908509956810527,0.7733333333333333,0.8677333333333334,0.8567444757542719,0.17333333333333334,0.1624888888888888,0.14414609696077463,0.48112831817633095
29,16,5,3,1,1.6,155,0.94,0.6466666666666666,0.29333333333333333,0.9568,0.7740444444444445,0.18275555555555545,0.9474856945420682,0.7810669121955274,0.16641878234654084,0.7559554780766102,0.76,0.8576,0.8643419717199545,0.16666666666666663,0.1797333333333334,0.1532294101632099,0.3862122838064743
29,17,5,3,1,1.7,155,0.94,0.6466666666666666,0.29333333333333333,0.96,0.7731555555555555,0.18684444444444448,0.952295218351592,0.7794105764469828,0.17288464190460928,0.7732937471999346,0.7733333333333333,0.8528000000000001,0.8637114229679295,0.15333333333333332,0.15093333333333336,0.1323365829767862,0.3907500697858477
29,18,5,3,1,1.8,155,0.94,0.6466666666666666,0.29333333333333333,0.9760000000000001,0.7742222222222223,0.20177777777777783,0.9714509465791334,0.7797008234182585,0.19175012316087492,0.7754445474147119,0.7466666666666667,0.8272000000000002,0.8235714374193231,0.20666666666666667,0.17671111111111115,0.1790663800360901,0.3470044342240331
29,19,5,3,1,1.9,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7735111111111111,0.20408888888888888,0.9729842799124668,0.7778910162169755,0.1950932636954913,0.7798258680362053,0.8066666666666666,0.8611555555555556,0.8611695496849745,0.18000000000000005,0.18595555555555554,0.15518651336690048,0.4357461817522647
29,20,5,3,1,2.0,155,0.92,0.66,0.26,0.976,0.7735111111111113,0.20248888888888872,0.9716615285897156,0.7785813692003366,0.19308015938937895,0.7845887284606263,0.76,0.8446222222222223,0.8583429676774827,0.19999999999999996,0.16355555555555557,0.17206499785745988,0.5746361706613066
29,21,5,3,1,2.1,155,0.92,0.6533333333333333,0.2666666666666667,0.9776,0.7731555555555556,0.20444444444444443,0.9743281952563823,0.7777941340928758,0.19653406116350647,0.7889994480836762,0.78,0.856,0.8506256995542215,0.2333333333333334,0.19342222222222216,0.2047933776487727,0.44812507629495735
29,22,5,3,1,2.2,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7724444444444445,0.20515555555555554,0.9743281952563823,0.7764309670972764,0.19789722815910582,0.7880702393696377,0.7866666666666666,0.8563555555555555,0.8560020526480041,0.20000000000000007,0.19786666666666664,0.19564945125239452,0.5134099617784311
29,23,5,3,1,2.3,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7717333333333334,0.20586666666666664,0.9743281952563823,0.7760223567936418,0.1983058384627404,0.7859711945997271,0.8,0.8510222222222222,0.8464028572606964,0.18666666666666676,0.192888888888889,0.1920062784404566,0.31822964050840097
29,24,5,3,1,2.4,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7733333333333333,0.2042666666666667,0.9743281952563823,0.7785471050505056,0.19578109020587664,0.7836680502757103,0.8066666666666666,0.8736,0.8732005003983345,0.21999999999999997,0.18808888888888897,0.19918165431033352,0.3302527018318617
29,25,5,3,1,2.5,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7745777777777777,0.20462222222222226,0.9768281952563822,0.7798638046385711,0.19696439061781112,0.781462879954302,0.7933333333333333,0.8691555555555555,0.873255021598248,0.20000000000000007,0.16622222222222227,0.1770234016643295,0.29690233338783123
29,26,5,3,1,2.6,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7738666666666667,0.20533333333333326,0.9768281952563822,0.7805177820736183,0.19631041318276388,0.7947014221483281,0.7733333333333333,0.8682666666666667,0.876254606194194,0.26,0.23964444444444444,0.2678339601613663,0.8561831613055395
29,27,5,3,1,2.7,155,0.94,0.68,0.2599999999999999,0.992,0.7726222222222221,0.2193777777777779,0.9922934472934474,0.7793405871965733,0.21295286009687409,0.8102282479382797,0.7866666666666666,0.8432000000000001,0.8393056714117444,0.22666666666666668,0.19715555555555564,0.1869923957918478,0.5519450982244876
29,28,5,3,1,2.8,155,0.94,0.6666666666666666,0.2733333333333333,0.992,0.7708444444444444,0.22115555555555555,0.9922934472934474,0.7786876362158485,0.2136058110775989,0.8266219041831475,0.78,0.8403555555555555,0.8401584454311346,0.18666666666666665,0.17653333333333332,0.19360046770989703,0.43598132563032993
29,29,5,3,1,2.9,155,0.94,0.68,0.2599999999999999,0.992,0.7696,0.22240000000000004,0.9922934472934474,0.7754427327360466,0.2168507145574008,0.8437833857514824,0.7866666666666666,0.8533333333333333,0.8616979827102913,0.2733333333333333,0.23128888888888888,0.23449965141333862,0.7611209703475623
30,0,5,3,1,0.0,155,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
30,1,5,3,1,0.1,155,0.82,0.76,0.05999999999999994,0.9072,0.8474666666666666,0.059733333333333416,0.8944131365581075,0.8651472927064291,0.029265843851678408,0.123295858352298,0.7466666666666667,0.8140444444444445,0.8324843710226099,0.16000000000000003,0.13244444444444436,0.11984771735096067,0.08161196796798376
30,2,5,3,1,0.2,155,0.8,0.7133333333333334,0.08666666666666667,0.9136,0.8097777777777778,0.10382222222222215,0.9060567946710648,0.8331109507327834,0.07294584393828141,0.25807941908466,0.7866666666666666,0.8776888888888889,0.8635266319227456,0.16000000000000003,0.13351111111111125,0.13656203474011575,0.028893294884076326
30,3,5,3,1,0.3,155,0.82,0.72,0.09999999999999998,0.9152,0.8161777777777778,0.09902222222222223,0.905870337442654,0.8386040579554178,0.06726627948723618,0.2624522469089199,0.7466666666666667,0.8437333333333333,0.8505093655018011,0.1333333333333333,0.13315555555555558,0.10809176500294404,0.23543202950113007
30,4,5,3,1,0.4,155,0.8,0.7466666666666667,0.053333333333333344,0.9168000000000001,0.8288000000000001,0.08799999999999997,0.9060123516233574,0.851217371811445,0.05479497981191239,0.2532453741842647,0.7666666666666667,0.8497777777777777,0.8610033139168356,0.1399999999999999,0.14595555555555562,0.128002416173562,0.272568557349539
30,5,5,3,1,0.5,155,0.82,0.7333333333333333,0.08666666666666667,0.9136,0.8273777777777779,0.08622222222222209,0.9003504880524834,0.8493730585271783,0.05097742952530515,0.2562470811948842,0.7733333333333333,0.8533333333333333,0.851420264145501,0.15999999999999992,0.14346666666666652,0.10389385271134843,0.3311049680924512
30,6,5,3,1,0.6,155,0.84,0.74,0.09999999999999998,0.92,0.8256,0.09440000000000004,0.9067659561229305,0.8472504247798975,0.059515531343033,0.27733031098416727,0.7733333333333333,0.855111111111111,0.8693302687249873,0.15333333333333332,0.14062222222222232,0.1379017881387038,0.2104576710160353
30,7,5,3,1,0.7,155,0.86,0.7466666666666667,0.11333333333333329,0.9264000000000001,0.8195555555555556,0.10684444444444452,0.9164451769021513,0.8388885650843452,0.07755661181780615,0.3074829752286178,0.7533333333333333,0.8337777777777778,0.8382320172788935,0.16000000000000003,0.1551999999999999,0.15411528534954033,0.3602279943042886
30,8,5,3,1,0.8,155,0.88,0.7333333333333333,0.14666666666666672,0.9296,0.8076444444444444,0.1219555555555556,0.9214811118237369,0.824087673707383,0.09739343811635393,0.3567822861439892,0.7933333333333333,0.869688888888889,0.8701785577163571,0.1266666666666667,0.11395555555555559,0.12433367370753345,0.32193798307443744
30,9,5,3,1,0.9,155,0.86,0.72,0.14,0.9424,0.8055111111111111,0.13688888888888895,0.9379311021498882,0.8193821896355247,0.1185489125143635,0.39767287505216464,0.7733333333333333,0.8426666666666667,0.8520652100624537,0.17999999999999994,0.14577777777777778,0.1335337691235189,0.22237177100114486
30,10,5,3,1,1.0,155,0.86,0.6933333333333334,0.16666666666666663,0.9456,0.7950222222222222,0.1505777777777778,0.9393575135776053,0.8081157988726605,0.13124171470494483,0.4642457826740942,0.7733333333333333,0.8357333333333333,0.840460152828103,0.19999999999999996,0.1418666666666667,0.1354064713968487,0.31495707824735164
