run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min
1,0,5,3,1,0.0,155,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
1,1,5,3,1,0.1,155,0.82,0.76,0.05999999999999994,0.9072,0.8474666666666666,0.059733333333333416,0.8944131365581075,0.8651472927064291,0.029265843851678408,0.123295858352298,0.72,0.7859555555555555,0.774996443186504,0.1333333333333333,0.14382222222222218,0.11724265785355559,0.19272944430549976
1,2,5,3,1,0.2,155,0.8,0.7133333333333334,0.08666666666666667,0.9136,0.8097777777777778,0.10382222222222215,0.9060567946710648,0.8331109507327834,0.07294584393828141,0.25807941908466,0.7866666666666666,0.8833777777777777,0.8839115448199356,0.12,0.15093333333333325,0.13265630975983222,0.1473971302047456
1,3,5,3,1,0.3,155,0.82,0.72,0.09999999999999998,0.9152,0.8161777777777778,0.09902222222222223,0.905870337442654,0.8386040579554178,0.06726627948723618,0.2624522469089199,0.7866666666666666,0.8746666666666667,0.8718487183494101,0.15333333333333332,0.1292444444444445,0.10531300632034868,0.22576730596878514
1,4,5,3,1,0.4,155,0.8,0.7466666666666667,0.053333333333333344,0.9168000000000001,0.8288000000000001,0.08799999999999997,0.9060123516233574,0.851217371811445,0.05479497981191239,0.2532453741842647,0.7866666666666666,0.8593777777777778,0.8672354197818821,0.18000000000000005,0.1571555555555556,0.1265079700308136,0.15256032895574922
1,5,5,3,1,0.5,155,0.82,0.7333333333333333,0.08666666666666667,0.9136,0.8273777777777779,0.08622222222222209,0.9003504880524834,0.8493730585271783,0.05097742952530515,0.2562470811948842,0.7866666666666666,0.8791111111111111,0.8733558950788838,0.15999999999999992,0.10577777777777764,0.0944254055888728,0.22082066397492206
1,6,5,3,1,0.6,155,0.84,0.74,0.09999999999999998,0.92,0.8256,0.09440000000000004,0.9067659561229305,0.8472504247798975,0.059515531343033,0.27733031098416727,0.78,0.8757333333333334,0.8656269480389788,0.1466666666666666,0.1287111111111111,0.11471698577626765,0.27039932074224915
1,7,5,3,1,0.7,155,0.86,0.7466666666666667,0.11333333333333329,0.9264000000000001,0.8195555555555556,0.10684444444444452,0.9164451769021513,0.8388885650843452,0.07755661181780615,0.3074829752286178,0.7866666666666666,0.8597333333333332,0.8588555736727184,0.1333333333333333,0.13955555555555554,0.13823824853469135,0.1916767478479393
1,8,5,3,1,0.8,155,0.88,0.7333333333333333,0.14666666666666672,0.9296,0.8076444444444444,0.1219555555555556,0.9214811118237369,0.824087673707383,0.09739343811635393,0.3567822861439892,0.7866666666666666,0.8773333333333333,0.8690503728628447,0.17333333333333334,0.1358222222222223,0.1102235230348041,0.2617605397018396
1,9,5,3,1,0.9,155,0.86,0.72,0.14,0.9424,0.8055111111111111,0.13688888888888895,0.9379311021498882,0.8193821896355247,0.1185489125143635,0.39767287505216464,0.7666666666666667,0.8561777777777778,0.8579666175326587,0.17333333333333334,0.15644444444444439,0.16001706234835167,0.3017474182151258
1,10,5,3,1,1.0,155,0.86,0.6933333333333334,0.16666666666666663,0.9456,0.7950222222222222,0.1505777777777778,0.9393575135776053,0.8081157988726605,0.13124171470494483,0.4642457826740942,0.7666666666666667,0.8622222222222222,0.8587262233546972,0.15333333333333332,0.15466666666666673,0.14389662358070565,0.2054067733829001
1,11,5,3,1,1.1,155,0.86,0.68,0.17999999999999994,0.9552,0.7875555555555556,0.16764444444444448,0.952141730546679,0.7955825499292617,0.15655918061741736,0.5157121362978211,0.78,0.8664888888888889,0.8711291436340625,0.1266666666666667,0.1592888888888888,0.1555256627106224,0.22949668114057775
1,12,5,3,1,1.2,155,0.86,0.66,0.19999999999999996,0.9600000000000001,0.7857777777777778,0.17422222222222228,0.9549839607802136,0.7928367965357841,0.16214716424442954,0.5692346179311265,0.7533333333333333,0.8449777777777778,0.8363961777290493,0.23333333333333328,0.21919999999999995,0.20376399368070586,0.30378409296874037
1,13,5,3,1,1.3,155,0.86,0.6666666666666666,0.19333333333333336,0.9600000000000001,0.7832888888888889,0.17671111111111115,0.9549839607802136,0.7888214159008193,0.1661625448793943,0.6061989428745478,0.7866666666666666,0.8543999999999999,0.8512924741329371,0.16666666666666663,0.13973333333333338,0.14132150124677167,0.202580882562986
1,14,5,3,1,1.4,155,0.9,0.6733333333333333,0.22666666666666668,0.9616,0.7815111111111112,0.18008888888888885,0.9565781636787644,0.7856211709006022,0.17095699277816212,0.6411964685892073,0.7866666666666666,0.8910222222222222,0.8820980074884716,0.16000000000000003,0.13013333333333332,0.11837703381499665,0.28039654365043926
1,15,5,3,1,1.5,155,0.92,0.6666666666666666,0.2533333333333334,0.9696,0.7786666666666666,0.1909333333333334,0.9643093281331672,0.7837847045143732,0.18052462361879396,0.6908509956810527,0.7733333333333333,0.8629333333333334,0.8476365648971036,0.18666666666666665,0.18986666666666674,0.17755355451585164,0.29562007186311623
1,16,5,3,1,1.6,155,0.94,0.6466666666666666,0.29333333333333333,0.9568,0.7740444444444445,0.18275555555555545,0.9474856945420682,0.7810669121955274,0.16641878234654084,0.7559554780766102,0.7666666666666667,0.8739555555555556,0.8722618766722308,0.1466666666666666,0.15093333333333325,0.14732108491033447,0.26753423755678224
1,17,5,3,1,1.7,155,0.94,0.6466666666666666,0.29333333333333333,0.96,0.7731555555555555,0.18684444444444448,0.952295218351592,0.7794105764469828,0.17288464190460928,0.7732937471999346,0.7533333333333333,0.8533333333333334,0.8489020210051924,0.24,0.17991111111111113,0.21302884541332312,0.5102967255477555
1,18,5,3,1,1.8,155,0.94,0.6466666666666666,0.29333333333333333,0.9760000000000001,0.7742222222222223,0.20177777777777783,0.9714509465791334,0.7797008234182585,0.19175012316087492,0.7754445474147119,0.7533333333333333,0.8568888888888889,0.8733065000459088,0.15333333333333332,0.20195555555555555,0.18878184063918502,0.46052883885186785
1,19,5,3,1,1.9,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7735111111111111,0.20408888888888888,0.9729842799124668,0.7778910162169755,0.1950932636954913,0.7798258680362053,0.7733333333333333,0.8350222222222223,0.8400407353317619,0.18666666666666665,0.17013333333333347,0.19989412649309457,0.20393689177896251
1,20,5,3,1,2.0,155,0.92,0.66,0.26,0.976,0.7735111111111113,0.20248888888888872,0.9716615285897156,0.7785813692003366,0.19308015938937895,0.7845887284606263,0.7866666666666666,0.8629333333333333,0.8591333626747443,0.21333333333333337,0.19591111111111115,0.2007311576199835,0.6006370414289768
1,21,5,3,1,2.1,155,0.92,0.6533333333333333,0.2666666666666667,0.9776,0.7731555555555556,0.20444444444444443,0.9743281952563823,0.7777941340928758,0.19653406116350647,0.7889994480836762,0.8,0.8723555555555556,0.8738325010932656,0.2466666666666667,0.20853333333333335,0.20900532588596388,0.3728431401913339
1,22,5,3,1,2.2,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7724444444444445,0.20515555555555554,0.9743281952563823,0.7764309670972764,0.19789722815910582,0.7880702393696377,0.7733333333333333,0.8718222222222223,0.86535049605824,0.20666666666666667,0.16639999999999988,0.16627561080383146,0.44763453861339736
1,23,5,3,1,2.3,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7717333333333334,0.20586666666666664,0.9743281952563823,0.7760223567936418,0.1983058384627404,0.7859711945997271,0.78,0.8636444444444444,0.8745179182390056,0.21333333333333337,0.2115555555555555,0.19458279916635401,0.5215605989591735
1,24,5,3,1,2.4,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7733333333333333,0.2042666666666667,0.9743281952563823,0.7785471050505056,0.19578109020587664,0.7836680502757103,0.7866666666666666,0.872,0.8668593581307877,0.21333333333333326,0.2268444444444444,0.22640887841888435,0.5573655381694145
1,25,5,3,1,2.5,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7745777777777777,0.20462222222222226,0.9768281952563822,0.7798638046385711,0.19696439061781112,0.781462879954302,0.74,0.8382222222222222,0.8469194058239149,0.20666666666666667,0.1658666666666666,0.18076086769994915,0.4495245931484638
1,26,5,3,1,2.6,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7738666666666667,0.20533333333333326,0.9768281952563822,0.7805177820736183,0.19631041318276388,0.7947014221483281,0.8133333333333334,0.8689777777777778,0.8629963246413742,0.21333333333333326,0.18808888888888886,0.21122445412965662,0.48652072920275463
1,27,5,3,1,2.7,155,0.94,0.68,0.2599999999999999,0.992,0.7726222222222221,0.2193777777777779,0.9922934472934474,0.7793405871965733,0.21295286009687409,0.8102282479382797,0.8066666666666666,0.8647111111111111,0.8795613025593159,0.27333333333333343,0.22311111111111115,0.1951754326771835,0.5070017568644279
1,28,5,3,1,2.8,155,0.94,0.6666666666666666,0.2733333333333333,0.992,0.7708444444444444,0.22115555555555555,0.9922934472934474,0.7786876362158485,0.2136058110775989,0.8266219041831475,0.7666666666666667,0.8400000000000002,0.8585096264628183,0.21333333333333337,0.25351111111111124,0.2486266304730298,0.38676339976697355
1,29,5,3,1,2.9,155,0.94,0.68,0.2599999999999999,0.992,0.7696,0.22240000000000004,0.9922934472934474,0.7754427327360466,0.2168507145574008,0.8437833857514824,0.7866666666666666,0.8430222222222222,0.8594460376896556,0.2333333333333334,0.18453333333333322,0.20273622379678513,0.5532604290221305
2,0,5,3,1,0.0,155,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
2,1,5,3,1,0.1,155,0.82,0.76,0.05999999999999994,0.9072,0.8474666666666666,0.059733333333333416,0.8944131365581075,0.8651472927064291,0.029265843851678408,0.123295858352298,0.68,0.7678222222222222,0.773715007046154,0.15333333333333343,0.1537777777777778,0.12545180477183282,0.08195293317414953
2,2,5,3,1,0.2,155,0.8,0.7133333333333334,0.08666666666666667,0.9136,0.8097777777777778,0.10382222222222215,0.9060567946710648,0.8331109507327834,0.07294584393828141,0.25807941908466,0.8133333333333334,0.8915555555555555,0.8832770692433376,0.14666666666666672,0.13546666666666662,0.12748623070556553,0.010373427865373375
2,3,5,3,1,0.3,155,0.82,0.72,0.09999999999999998,0.9152,0.8161777777777778,0.09902222222222223,0.905870337442654,0.8386040579554178,0.06726627948723618,0.2624522469089199,0.8333333333333334,0.8949333333333334,0.8856896600170483,0.12,0.14257777777777791,0.13063244557557951,0.0978766557562184
2,4,5,3,1,0.4,155,0.8,0.7466666666666667,0.053333333333333344,0.9168000000000001,0.8288000000000001,0.08799999999999997,0.9060123516233574,0.851217371811445,0.05479497981191239,0.2532453741842647,0.7533333333333333,0.8725333333333334,0.8753572919463778,0.16666666666666663,0.13884444444444455,0.11796196116354307,0.08064042455845388
2,5,5,3,1,0.5,155,0.82,0.7333333333333333,0.08666666666666667,0.9136,0.8273777777777779,0.08622222222222209,0.9003504880524834,0.8493730585271783,0.05097742952530515,0.2562470811948842,0.7666666666666667,0.8606222222222223,0.8515389167894434,0.15333333333333343,0.16817777777777776,0.1297854300411686,0.34181534713860956
2,6,5,3,1,0.6,155,0.84,0.74,0.09999999999999998,0.92,0.8256,0.09440000000000004,0.9067659561229305,0.8472504247798975,0.059515531343033,0.27733031098416727,0.76,0.8465777777777778,0.8566384573780087,0.1466666666666666,0.14293333333333347,0.11754007499226515,0.2911893125263266
2,7,5,3,1,0.7,155,0.86,0.7466666666666667,0.11333333333333329,0.9264000000000001,0.8195555555555556,0.10684444444444452,0.9164451769021513,0.8388885650843452,0.07755661181780615,0.3074829752286178,0.76,0.8437333333333333,0.8457430119335392,0.14,0.13315555555555547,0.12106009169573362,0.3743806475408589
2,8,5,3,1,0.8,155,0.88,0.7333333333333333,0.14666666666666672,0.9296,0.8076444444444444,0.1219555555555556,0.9214811118237369,0.824087673707383,0.09739343811635393,0.3567822861439892,0.7733333333333333,0.8634666666666667,0.8613840122021543,0.16666666666666663,0.14204444444444442,0.12186785764944563,0.27966242384237006
2,9,5,3,1,0.9,155,0.86,0.72,0.14,0.9424,0.8055111111111111,0.13688888888888895,0.9379311021498882,0.8193821896355247,0.1185489125143635,0.39767287505216464,0.76,0.8373333333333334,0.8480637275699626,0.14666666666666672,0.19271111111111106,0.17476943743112772,0.283780623539563
2,10,5,3,1,1.0,155,0.86,0.6933333333333334,0.16666666666666663,0.9456,0.7950222222222222,0.1505777777777778,0.9393575135776053,0.8081157988726605,0.13124171470494483,0.4642457826740942,0.78,0.8654222222222222,0.8668558677811299,0.19999999999999996,0.14417777777777774,0.14107824274624192,0.3582916830131198
2,11,5,3,1,1.1,155,0.86,0.68,0.17999999999999994,0.9552,0.7875555555555556,0.16764444444444448,0.952141730546679,0.7955825499292617,0.15655918061741736,0.5157121362978211,0.7666666666666667,0.8469333333333334,0.8476326198223902,0.17333333333333334,0.12248888888888887,0.12430130005365525,0.2621816808132417
2,12,5,3,1,1.2,155,0.86,0.66,0.19999999999999996,0.9600000000000001,0.7857777777777778,0.17422222222222228,0.9549839607802136,0.7928367965357841,0.16214716424442954,0.5692346179311265,0.7866666666666666,0.8602666666666667,0.8583325754369211,0.18666666666666665,0.15484444444444456,0.14407912054032024,0.3713782395824123
2,13,5,3,1,1.3,155,0.86,0.6666666666666666,0.19333333333333336,0.9600000000000001,0.7832888888888889,0.17671111111111115,0.9549839607802136,0.7888214159008193,0.1661625448793943,0.6061989428745478,0.7933333333333333,0.8556444444444444,0.8598816898392163,0.17999999999999994,0.17688888888888887,0.1480417652533168,0.40549362912871806
2,14,5,3,1,1.4,155,0.9,0.6733333333333333,0.22666666666666668,0.9616,0.7815111111111112,0.18008888888888885,0.9565781636787644,0.7856211709006022,0.17095699277816212,0.6411964685892073,0.7733333333333333,0.8451555555555557,0.8590582031127432,0.20666666666666667,0.18826666666666658,0.17382780678783072,0.19826839384984696
2,15,5,3,1,1.5,155,0.92,0.6666666666666666,0.2533333333333334,0.9696,0.7786666666666666,0.1909333333333334,0.9643093281331672,0.7837847045143732,0.18052462361879396,0.6908509956810527,0.8133333333333334,0.8744888888888889,0.8726891197597327,0.19999999999999996,0.1863111111111112,0.16205448772235287,0.42540940769119684
2,16,5,3,1,1.6,155,0.94,0.6466666666666666,0.29333333333333333,0.9568,0.7740444444444445,0.18275555555555545,0.9474856945420682,0.7810669121955274,0.16641878234654084,0.7559554780766102,0.78,0.8871111111111111,0.8735095729540241,0.19333333333333336,0.16266666666666663,0.16449676724060036,0.39424671493297636
2,17,5,3,1,1.7,155,0.94,0.6466666666666666,0.29333333333333333,0.96,0.7731555555555555,0.18684444444444448,0.952295218351592,0.7794105764469828,0.17288464190460928,0.7732937471999346,0.8,0.8700444444444445,0.8611697810817946,0.23333333333333328,0.1744,0.18053323141702016,0.46875859931515645
2,18,5,3,1,1.8,155,0.94,0.6466666666666666,0.29333333333333333,0.9760000000000001,0.7742222222222223,0.20177777777777783,0.9714509465791334,0.7797008234182585,0.19175012316087492,0.7754445474147119,0.7733333333333333,0.8622222222222222,0.8551632958951583,0.16666666666666663,0.18204444444444445,0.182457987490101,0.544634691177021
2,19,5,3,1,1.9,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7735111111111111,0.20408888888888888,0.9729842799124668,0.7778910162169755,0.1950932636954913,0.7798258680362053,0.8066666666666666,0.8682666666666666,0.8674371097156393,0.24,0.21564444444444464,0.19339183852321684,0.5322067193910258
2,20,5,3,1,2.0,155,0.92,0.66,0.26,0.976,0.7735111111111113,0.20248888888888872,0.9716615285897156,0.7785813692003366,0.19308015938937895,0.7845887284606263,0.78,0.8510222222222222,0.856606730961349,0.18000000000000005,0.1783111111111111,0.16982860429891833,0.4070866481663192
2,21,5,3,1,2.1,155,0.92,0.6533333333333333,0.2666666666666667,0.9776,0.7731555555555556,0.20444444444444443,0.9743281952563823,0.7777941340928758,0.19653406116350647,0.7889994480836762,0.7666666666666667,0.8362666666666667,0.8467311732520778,0.2333333333333334,0.21866666666666668,0.2622174750746694,0.41138983490761705
2,22,5,3,1,2.2,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7724444444444445,0.20515555555555554,0.9743281952563823,0.7764309670972764,0.19789722815910582,0.7880702393696377,0.7733333333333333,0.8327111111111112,0.8307326066092513,0.22666666666666668,0.2268444444444444,0.21975744646034012,0.4478129045869477
2,23,5,3,1,2.3,155,0.94,0.6533333333333333,0.2866666666666666,0.9776,0.7717333333333334,0.20586666666666664,0.9743281952563823,0.7760223567936418,0.1983058384627404,0.7859711945997271,0.78,0.8656,0.8558295640321703,0.21333333333333337,0.20853333333333335,0.20692468687896926,0.6319693637721352
2,24,5,3,1,2.4,155,0.94,0.6666666666666666,0.2733333333333333,0.9776,0.7733333333333333,0.2042666666666667,0.9743281952563823,0.7785471050505056,0.19578109020587664,0.7836680502757103,0.7533333333333333,0.8371555555555555,0.8397210472204919,0.26,0.2288,0.23559550241598015,0.7760227694277333
2,25,5,3,1,2.5,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7745777777777777,0.20462222222222226,0.9768281952563822,0.7798638046385711,0.19696439061781112,0.781462879954302,0.7666666666666667,0.8332444444444446,0.852664396679028,0.2666666666666666,0.23644444444444435,0.24876593545334513,0.6554238248041511
2,26,5,3,1,2.6,155,0.94,0.6666666666666666,0.2733333333333333,0.9792,0.7738666666666667,0.20533333333333326,0.9768281952563822,0.7805177820736183,0.19631041318276388,0.7947014221483281,0.7733333333333333,0.8645333333333333,0.8767008212245434,0.2333333333333334,0.2673777777777778,0.27678756025875184,0.6649507777097028
2,27,5,3,1,2.7,155,0.94,0.68,0.2599999999999999,0.992,0.7726222222222221,0.2193777777777779,0.9922934472934474,0.7793405871965733,0.21295286009687409,0.8102282479382797,0.74,0.8167111111111112,0.8270180546076337,0.28,0.23768888888888884,0.2412217788357578,0.6542470837024419
2,28,5,3,1,2.8,155,0.94,0.6666666666666666,0.2733333333333333,0.992,0.7708444444444444,0.22115555555555555,0.9922934472934474,0.7786876362158485,0.2136058110775989,0.8266219041831475,0.7733333333333333,0.8259555555555554,0.8403201972077922,0.2599999999999999,0.21013333333333328,0.20624733975816678,0.6429903525131541
2,29,5,3,1,2.9,155,0.94,0.68,0.2599999999999999,0.992,0.7696,0.22240000000000004,0.9922934472934474,0.7754427327360466,0.2168507145574008,0.8437833857514824,0.8066666666666666,0.8700444444444444,0.8776940412495755,0.24,0.2654222222222222,0.26180267956793024,0.7054836565799683
3,0,5,3,1,0.0,155,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
3,1,5,3,1,0.1,155,0.82,0.76,0.05999999999999994,0.9072,0.8474666666666666,0.059733333333333416,0.8944131365581075,0.8651472927064291,0.029265843851678408,0.123295858352298,0.7333333333333333,0.8065777777777777,0.8018403823599785,0.1333333333333333,0.138488888888889,0.12467745758288096,0.06842005032102572
3,2,5,3,1,0.2,155,0.8,0.7133333333333334,0.08666666666666667,0.9136,0.8097777777777778,0.10382222222222215,0.9060567946710648,0.8331109507327834,0.07294584393828141,0.25807941908466,0.8,0.8613333333333334,0.8714362433636884,0.09333333333333338,0.1585777777777777,0.11425800570716427,0.18206436566210077
3,3,5,3,1,0.3,155,0.82,0.72,0.09999999999999998,0.9152,0.8161777777777778,0.09902222222222223,0.905870337442654,0.8386040579554178,0.06726627948723618,0.2624522469089199,0.8066666666666666,0.8961777777777777,0.8851116724062187,0.14,0.1306666666666667,0.11735422345115465,0.016812307696753515
3,4,5,3,1,0.4,155,0.8,0.7466666666666667,0.053333333333333344,0.9168000000000001,0.8288000000000001,0.08799999999999997,0.9060123516233574,0.851217371811445,0.05479497981191239,0.2532453741842647,0.7866666666666666,0.8705777777777779,0.8766939664758072,0.1133333333333334,0.1466666666666666,0.12587132190060157,0.10032511603748373
3,5,5,3,1,0.5,155,0.82,0.7333333333333333,0.08666666666666667,0.9136,0.8273777777777779,0.08622222222222209,0.9003504880524834,0.8493730585271783,0.05097742952530515,0.2562470811948842,0.7666666666666667,0.8659555555555557,0.8745725780946512,0.17333333333333334,0.13173333333333326,0.10573960245808278,0.3456779975628863
3,6,5,3,1,0.6,155,0.84,0.74,0.09999999999999998,0.92,0.8256,0.09440000000000004,0.9067659561229305,0.8472504247798975,0.059515531343033,0.27733031098416727,0.8,0.8739555555555555,0.8747977441248348,0.1333333333333333,0.15200000000000002,0.13952573919617617,0.16697189009835983
3,7,5,3,1,0.7,155,0.86,0.7466666666666667,0.11333333333333329,0.9264000000000001,0.8195555555555556,0.10684444444444452,0.9164451769021513,0.8388885650843452,0.07755661181780615,0.3074829752286178,0.7666666666666667,0.8480000000000001,0.8568668314814185,0.1399999999999999,0.14293333333333336,0.12973463356313975,0.36233454829264594
3,8,5,3,1,0.8,155,0.88,0.7333333333333333,0.14666666666666672,0.9296,0.8076444444444444,0.1219555555555556,0.9214811118237369,0.824087673707383,0.09739343811635393,0.3567822861439892,0.78,0.8773333333333333,0.8745366838825024,0.15999999999999992,0.18666666666666676,0.163715371611715,0.33786036255537116
3,9,5,3,1,0.9,155,0.86,0.72,0.14,0.9424,0.8055111111111111,0.13688888888888895,0.9379311021498882,0.8193821896355247,0.1185489125143635,0.39767287505216464,0.7933333333333333,0.8597333333333332,0.854227499270765,0.19333333333333336,0.16088888888888886,0.11968931267173843,0.24975505558132938
3,10,5,3,1,1.0,155,0.86,0.6933333333333334,0.16666666666666663,0.9456,0.7950222222222222,0.1505777777777778,0.9393575135776053,0.8081157988726605,0.13124171470494483,0.4642457826740942,0.78,0.8613333333333334,0.8582431750467177,0.15333333333333332,0.1472,0.13542247567141097,0.28186742107138385
3,11,5,3,1,1.1,155,0.86,0.68,0.17999999999999994,0.9552,0.7875555555555556,0.16764444444444448,0.952141730546679,0.7955825499292617,0.15655918061741736,0.5157121362978211,0.7733333333333333,0.8401777777777778,0.8454839466779793,0.17333333333333334,0.17884444444444447,0.13115930678534804,0.3170787341542892
3,12,5,3,1,1.2,155,0.86,0.66,0.19999999999999996,0.9600000000000001,0.7857777777777778,0.17422222222222228,0.9549839607802136,0.7928367965357841,0.16214716424442954,0.5692346179311265,0.8,0.8947555555555556,0.8817588873332186,0.17999999999999994,0.17991111111111102,0.12971867315031016,0.18993574653032402
3,13,5,3,1,1.3,155,0.86,0.6666666666666666,0.19333333333333336,0.9600000000000001,0.7832888888888889,0.17671111111111115,0.9549839607802136,0.7888214159008193,0.1661625448793943,0.6061989428745478,0.78,0.8629333333333333,0.8565058863513693,0.19999999999999996,0.16924444444444442,0.16376049931921066,0.31211442990895794
