seed,run,split,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi
43,1,0,26,5,3,1,2.6,31,1.0,0.4866666666666667,0.5133333333333333,1.0,0.5064102564102564,0.4935897435897436,1.0,0.5372624975163711,0.4627375024836289,1.1358085218696368,10.165469481240226,3.499399563455796e-07
43,1,0,27,5,3,1,2.7,31,1.0,0.4866666666666667,0.5133333333333333,1.0,0.5076566951566952,0.4923433048433048,1.0,0.5398037433115097,0.4601962566884903,1.130924585092231,9.854374323142725,4.878093262661309e-09
43,1,0,28,5,3,1,2.8,31,1.0,0.48,0.52,1.0,0.5083689458689459,0.4916310541310541,1.0,0.5422928359945702,0.45770716400542977,1.126401530526732,9.567363459366254,6.338102931380263e-09
43,1,0,29,5,3,1,2.9,31,1.0,0.48,0.52,1.0,0.5071225071225071,0.49287749287749294,1.0,0.5404181106209397,0.4595818893790603,1.1222238107460463,9.301628137843998,9.242849929869124e-09
43,1,1,0,5,3,1,0.0,31,0.5,0.52,-0.020000000000000018,0.5,0.5,0.0,0.5,0.52,-0.020000000000000018,0.0,0.0,10.0
43,1,1,1,5,3,1,0.1,31,0.6,0.5266666666666666,0.07333333333333336,0.6799999999999999,0.541488603988604,0.13851139601139595,0.6416666666666666,0.5618488295134874,0.07981783715317925,0.2737190810574782,18.315032670952633,6.88425256079128
43,1,1,2,5,3,1,0.2,31,0.6,0.5733333333333334,0.026666666666666616,0.72,0.605591168091168,0.114408831908832,0.6683333333333333,0.6423105222222617,0.02602281111107163,0.2791178956022088,18.832419858131573,6.254317484570102
43,1,1,3,5,3,1,0.3,31,0.8,0.6133333333333333,0.18666666666666676,0.8,0.6620370370370371,0.13796296296296295,0.7861904761904761,0.6729444557415885,0.11324602044888765,0.306804307346771,29.010676728366874,5.430436035371033
43,1,1,4,5,3,1,0.4,31,0.8,0.6666666666666666,0.13333333333333341,0.92,0.7028133903133904,0.21718660968660963,0.9428571428571428,0.6769213235899385,0.26593581926720433,0.3649264643471307,45.04840713538314,4.333024776059252
43,1,1,5,5,3,1,0.5,31,0.8,0.66,0.14,0.9600000000000001,0.738960113960114,0.2210398860398861,0.9666666666666666,0.7249369963080099,0.24172967035865667,0.3759902961636277,45.57132964388488,3.76078310984804
43,1,1,6,5,3,1,0.6,31,0.8,0.6866666666666666,0.1133333333333334,0.9600000000000001,0.7683404558404558,0.19165954415954423,0.9666666666666666,0.767282299963032,0.19938436670363457,0.4025217343232492,50.05705612524695,3.154296671161895
43,1,1,7,5,3,1,0.7,31,0.9,0.7133333333333334,0.18666666666666665,1.0,0.7669159544159543,0.23308404558404572,1.0,0.7773633384664546,0.22263666153354544,0.45027688343593614,57.83832152328388,2.4556588304401687
43,1,1,8,5,3,1,0.8,31,1.0,0.7066666666666667,0.29333333333333333,1.0,0.7619301994301995,0.23806980056980054,1.0,0.7717638215924407,0.22823617840755928,0.5294018966241048,67.73998791794986,1.6745024450063015
43,1,1,9,5,3,1,0.9,31,1.0,0.6933333333333334,0.30666666666666664,1.0,0.7727920227920229,0.22720797720797714,1.0,0.7729910579592303,0.2270089420407697,0.5600920275213099,68.96744588367265,1.1858633988121057
43,1,1,10,5,3,1,1.0,31,1.0,0.72,0.28,1.0,0.7788461538461539,0.22115384615384615,1.0,0.7844801056172386,0.21551989438276142,0.5737294653951114,63.5084955699685,1.0030363962434727
43,1,1,11,5,3,1,1.1,31,1.0,0.7,0.30000000000000004,1.0,0.7717236467236467,0.22827635327635332,1.0,0.7820803237640916,0.21791967623590836,0.5998055686957211,60.199851612545416,0.818279128613601
43,1,1,12,5,3,1,1.2,31,1.0,0.6933333333333334,0.30666666666666664,1.0,0.7606837606837606,0.23931623931623935,1.0,0.7698203113073948,0.2301796886926052,0.6349158303888708,58.24072291471265,0.6353918591264588
43,1,1,13,5,3,1,1.3,31,1.0,0.6933333333333334,0.30666666666666664,1.0,0.7437678062678064,0.25623219373219364,1.0,0.7567369041443415,0.24326309585565853,0.6746969242969431,57.17488592316597,0.456195772911842
43,1,1,14,5,3,1,1.4,31,1.0,0.6933333333333334,0.30666666666666664,1.0,0.7277421652421653,0.2722578347578347,1.0,0.7382675355442789,0.26173246445572107,0.7212547086876451,56.82298157081314,0.27782286037911275
43,1,1,15,5,3,1,1.5,31,1.0,0.6933333333333334,0.30666666666666664,1.0,0.7156339031339032,0.2843660968660968,1.0,0.7306311270186445,0.2693688729813555,0.769556154347953,56.98033146550452,0.10107354636459753
43,1,1,16,5,3,1,1.6,31,1.0,0.66,0.33999999999999997,1.0,0.7035256410256411,0.2964743589743589,1.0,0.7196468913860352,0.2803531086139648,0.8033649100727319,55.26839877498658,8.566893683337184e-07
43,1,1,17,5,3,1,1.7,31,1.0,0.6666666666666666,0.33333333333333337,1.0,0.6933760683760685,0.30662393162393153,1.0,0.7098209658863012,0.29017903411369883,0.8178964108347724,51.10246604760556,1.1500067562675298e-06
43,1,1,18,5,3,1,1.8,31,1.0,0.6533333333333333,0.3466666666666667,1.0,0.6842948717948718,0.3157051282051282,1.0,0.7034936435432843,0.29650635645671575,0.8301163267859911,47.534378136545186,7.883379096185195e-07
43,1,1,19,5,3,1,1.9,31,1.0,0.6466666666666666,0.3533333333333334,1.0,0.6762820512820513,0.3237179487179487,1.0,0.69797572069093,0.30202427930907005,0.8401538233083726,44.444982747344454,2.1447356266524054e-06
43,1,1,20,5,3,1,2.0,31,1.0,0.64,0.36,1.0,0.6688034188034188,0.33119658119658124,1.0,0.6927252645603801,0.3072747354396199,0.8489996391015365,41.744963113806456,5.5355970252080056e-08
43,1,1,21,5,3,1,2.1,31,1.0,0.6333333333333333,0.3666666666666667,1.0,0.6631054131054132,0.33689458689458684,1.0,0.6870294376785429,0.31297056232145715,0.8567494973582552,39.365991057445996,2.0947643442070785e-07
43,1,1,22,5,3,1,2.2,31,1.0,0.6133333333333333,0.3866666666666667,1.0,0.6586538461538461,0.34134615384615385,1.0,0.6814129153066034,0.3185870846933966,0.8630932368736431,37.254879901222495,1.5513092621599611e-06
43,1,1,23,5,3,1,2.3,31,1.0,0.6133333333333333,0.3866666666666667,1.0,0.6543803418803419,0.3456196581196581,1.0,0.6779502989830248,0.32204970101697517,0.8677358550431744,35.369725241776706,8.415373626835532e-07
43,1,1,24,5,3,1,2.4,31,1.0,0.6133333333333333,0.3866666666666667,1.0,0.6506410256410257,0.34935897435897434,1.0,0.6747661706793429,0.32523382932065714,0.8694965919723695,33.680720186911685,6.620321537642582e-07
43,1,1,25,5,3,1,2.5,31,1.0,0.6133333333333333,0.3866666666666667,1.0,0.6485042735042735,0.35149572649572647,1.0,0.6726112866892409,0.32738871331075914,0.8709666623446071,32.16052871215772,1.370911137943409e-07
43,1,1,26,5,3,1,2.6,31,1.0,0.6133333333333333,0.3866666666666667,1.0,0.6470797720797721,0.3529202279202279,1.0,0.6715914353065433,0.3284085646934567,0.8721343966710056,30.7849113024702,3.1136029754463834e-08
43,1,1,27,5,3,1,2.7,31,1.0,0.6133333333333333,0.3866666666666667,1.0,0.6440527065527065,0.3559472934472935,1.0,0.6688904046333299,0.33110959536667006,0.8733091819199283,29.534097789316586,8.198811480841783e-07
43,1,1,28,5,3,1,2.8,31,1.0,0.62,0.38,1.0,0.6413817663817664,0.35861823361823364,1.0,0.6673125991114175,0.3326874008885825,0.8743384928556748,28.391714191390488,2.0786767929159566e-07
43,1,1,29,5,3,1,2.9,31,1.0,0.62,0.38,1.0,0.6390669515669516,0.3609330484330484,1.0,0.6658680645413481,0.33413193545865194,0.8750346641726473,27.34422557623963,5.0278953667159954e-08
43,1,2,0,5,3,1,0.0,31,0.6,0.48,0.12,0.5,0.5,0.0,0.4,0.52,-0.12,0.2399999958571326,0.0,8.000000034523893
43,1,2,1,5,3,1,0.1,31,0.8,0.47333333333333333,0.3266666666666667,0.9166666666666667,0.5316951566951567,0.3849715099715101,0.8875,0.5038244774031314,0.38367552259686855,0.6387788518194472,55.58099332090406,4.414129428561587
43,1,2,2,5,3,1,0.2,31,0.9,0.56,0.33999999999999997,1.0,0.5685541310541311,0.4314458689458689,1.0,0.5345101465951039,0.4654898534048961,0.7825721213247451,61.696981928399296,2.008909745831212
43,1,2,3,5,3,1,0.3,31,1.0,0.49333333333333335,0.5066666666666666,1.0,0.5473646723646723,0.45263532763532766,1.0,0.5103295755188042,0.4896704244811958,1.1508563827613316,71.07777577986303,0.16146981685429473
43,1,2,4,5,3,1,0.4,31,1.0,0.48,0.52,1.0,0.5290242165242165,0.4709757834757835,1.0,0.4962558484673794,0.5037441515326206,1.2047776371353072,47.71406710401068,0.04533367282943246
43,1,2,5,5,3,1,0.5,31,1.0,0.47333333333333333,0.5266666666666666,1.0,0.5222578347578347,0.4777421652421653,1.0,0.49763512893793516,0.5023648710620648,1.2247666418077001,34.944499672961655,3.118030189597221e-08
43,1,2,6,5,3,1,0.6,31,1.0,0.48,0.52,1.0,0.5178062678062678,0.4821937321937322,1.0,0.5018596724837397,0.49814032751626025,1.2213692220497607,26.785876889209884,9.786917214427149e-07
43,1,2,7,5,3,1,0.7,31,1.0,0.47333333333333333,0.5266666666666666,1.0,0.5153133903133903,0.4846866096866097,1.0,0.5027011698446201,0.4972988301553799,1.2172257167672604,21.6209291534458,9.697440788158929e-07
43,1,2,8,5,3,1,0.8,31,1.0,0.4666666666666667,0.5333333333333333,1.0,0.5142450142450142,0.48575498575498577,1.0,0.5061185076724558,0.4938814923275442,1.212162785199158,18.109450747998252,1.4219609045795778e-08
43,1,2,9,5,3,1,0.9,31,1.0,0.4666666666666667,0.5333333333333333,1.0,0.5090811965811965,0.49091880341880345,1.0,0.5044958962132405,0.49550410378675946,1.20642922046158,15.593204814656906,2.5549744098185556e-08
43,1,2,10,5,3,1,1.0,31,1.0,0.4666666666666667,0.5333333333333333,1.0,0.5030270655270656,0.49697293447293445,1.0,0.5033869418314583,0.49661305816854173,1.2001835857271075,13.715811151197492,4.626998562073936e-08
43,1,2,11,5,3,1,1.1,31,1.0,0.4666666666666667,0.5333333333333333,1.0,0.49982193732193736,0.5001780626780626,1.0,0.5053501929795754,0.4946498070204246,1.1934069942509278,12.269517979147427,1.1349713435748754e-07
43,1,2,12,5,3,1,1.2,31,1.0,0.4666666666666667,0.5333333333333333,1.0,0.49572649572649574,0.5042735042735043,1.0,0.5035431243701287,0.4964568756298713,1.186443144820138,11.125954326090808,3.1310127002193155e-07
43,1,2,13,5,3,1,1.3,31,1.0,0.47333333333333333,0.5266666666666666,1.0,0.4909188034188034,0.5090811965811965,1.0,0.5011005627232076,0.4988994372767924,1.1791449627697295,10.201999577431803,1.0658271449859313e-06
43,1,2,14,5,3,1,1.4,31,1.0,0.47333333333333333,0.5266666666666666,1.0,0.4870014245014245,0.5129985754985755,1.0,0.4999619440794649,0.5000380559205351,1.1716950552567762,9.441704098288701,3.834289574733418e-08
43,1,2,15,5,3,1,1.5,31,1.0,0.47333333333333333,0.5266666666666666,1.0,0.48344017094017094,0.516559829059829,1.0,0.4986282097483731,0.5013717902516269,1.1641447590341547,8.806244670176378,1.96970428190113e-07
43,1,2,16,5,3,1,1.6,31,1.0,0.47333333333333333,0.5266666666666666,1.0,0.4807692307692308,0.5192307692307692,1.0,0.4992441606769947,0.5007558393230054,1.1564974738282212,8.267892832100678,6.189824666158472e-07
43,1,2,17,5,3,1,1.7,31,1.0,0.48,0.52,1.0,0.47863247863247865,0.5213675213675213,1.0,0.4972208190838881,0.502779180916112,1.149023567830535,7.806408044570545,8.87078416722531e-07
43,1,2,18,5,3,1,1.8,31,1.0,0.47333333333333333,0.5266666666666666,1.0,0.4777421652421653,0.5222578347578347,1.0,0.49534502530220237,0.5046549746977976,1.142679453234788,7.40672169205874,9.69267986317135e-07
43,1,2,19,5,3,1,1.9,31,1.0,0.47333333333333333,0.5266666666666666,1.0,0.4791666666666667,0.5208333333333333,1.0,0.4899374382537848,0.5100625617462152,1.1375286900132746,7.057415053355856,9.304786630082162e-07
43,1,2,20,5,3,1,2.0,31,1.0,0.47333333333333333,0.5266666666666666,1.0,0.4793447293447294,0.5206552706552706,1.0,0.49048271255748294,0.5095172874425171,1.1330205233163588,6.749695054806497,6.276259767457049e-07
43,1,2,21,5,3,1,2.1,31,1.0,0.4666666666666667,0.5333333333333333,1.0,0.47756410256410253,0.5224358974358975,1.0,0.4898134034255528,0.5101865965744472,1.1286087090242867,6.476699143633776,1.9831129494107813e-07
43,1,2,22,5,3,1,2.2,31,1.0,0.4533333333333333,0.5466666666666666,1.0,0.47542735042735046,0.5245726495726495,1.0,0.48897108130269595,0.511028918697304,1.1246979195156885,6.233001769456204,5.5314522739990934e-08
43,1,2,23,5,3,1,2.3,31,1.0,0.44666666666666666,0.5533333333333333,1.0,0.47382478632478636,0.5261752136752136,1.0,0.4898768077808159,0.5101231922191841,1.1211165256458098,6.014255723992567,2.367165419236983e-08
43,1,2,24,5,3,1,2.4,31,1.0,0.44,0.56,1.0,0.4716880341880342,0.5283119658119658,1.0,0.48939644751207495,0.5106035524879251,1.1177715762914875,5.8169415196619125,1.1489699414113375e-08
43,1,2,25,5,3,1,2.5,31,1.0,0.44,0.56,1.0,0.4720441595441595,0.5279558404558404,1.0,0.49019927477159175,0.5098007252284082,1.1145347708387234,5.638181825224367,9.278716097682604e-07
43,1,2,26,5,3,1,2.6,31,1.0,0.44,0.56,1.0,0.4707977207977208,0.5292022792022792,1.0,0.4902306281932942,0.5097693718067058,1.1112945884706542,5.475590606071625,3.4689877836946437e-07
43,1,2,27,5,3,1,2.7,31,1.0,0.44,0.56,1.0,0.4716880341880341,0.5283119658119659,1.0,0.4906478275216415,0.5093521724783585,1.1080722199399262,5.327412704990801,4.528408892312541e-08
43,1,2,28,5,3,1,2.8,31,1.0,0.44,0.56,1.0,0.46937321937321935,0.5306267806267806,1.0,0.489904529038673,0.510095470961327,1.1049082357865716,5.19261050162329,4.600598395576583e-07
43,1,2,29,5,3,1,2.9,31,1.0,0.44,0.56,1.0,0.4700854700854701,0.5299145299145299,1.0,0.4891952935559054,0.5108047064440946,1.1019520806880265,5.069661237424317,1.9901044079340124e-07
43,1,3,0,5,3,1,0.0,31,0.6,0.48,0.12,0.5,0.5,0.0,0.4,0.52,-0.12,0.23999999585713283,2.524354896707238e-29,8.000000034523891
43,1,3,1,5,3,1,0.1,31,0.8,0.4866666666666667,0.31333333333333335,0.9166666666666667,0.5710470085470085,0.3456196581196582,0.8875,0.5388350045440071,0.34866499545599283,0.6685493257077003,26.489711539877007,3.603720846431532
43,1,3,2,5,3,1,0.2,31,0.9,0.5466666666666666,0.3533333333333334,1.0,0.6371082621082621,0.3628917378917379,1.0,0.6656222967572415,0.3343777032427585,0.7212296193880539,36.34593837686234,2.1853847299684537
43,1,3,3,5,3,1,0.3,31,0.9,0.5666666666666667,0.33333333333333337,1.0,0.6412037037037037,0.3587962962962963,1.0,0.667247983700435,0.33275201629956497,0.7811080746203027,28.593425138974055,1.6887905985214928
43,1,3,4,5,3,1,0.4,31,0.9,0.5733333333333334,0.32666666666666666,1.0,0.6422720797720797,0.3577279202279203,1.0,0.6621462141058944,0.33785378589410564,0.8285964380370429,26.324912998027635,1.3837277891155977
43,1,3,5,5,3,1,0.5,31,1.0,0.5933333333333334,0.4066666666666666,1.0,0.6721866096866097,0.3278133903133903,1.0,0.6863732369170579,0.31362676308294213,0.8443474163190225,32.2071135851688,0.8678929791052417
43,1,3,6,5,3,1,0.6,31,1.0,0.6133333333333333,0.3866666666666667,1.0,0.6949786324786325,0.30502136752136755,1.0,0.7158991356311675,0.28410086436883253,0.8033997660330366,34.253293718036964,0.5272210313949675
43,1,3,7,5,3,1,0.7,31,1.0,0.6066666666666667,0.3933333333333333,1.0,0.7138532763532763,0.28614672364672367,1.0,0.7385935126939396,0.2614064873060604,0.7927598236675646,38.12005835219849,0.16013188190703254
43,1,3,8,5,3,1,0.8,31,1.0,0.6133333333333333,0.3866666666666667,1.0,0.7175925925925926,0.28240740740740744,1.0,0.7442111669923218,0.2557888330076782,0.7986846908788467,36.273057271314435,2.7165539440154873e-06
43,1,3,9,5,3,1,0.9,31,1.0,0.5933333333333334,0.4066666666666666,1.0,0.711894586894587,0.28810541310541304,1.0,0.7387044957812552,0.2612955042187448,0.8031524220010536,31.129736974412126,6.212242564807013e-08
43,1,3,10,5,3,1,1.0,31,1.0,0.56,0.43999999999999995,1.0,0.7086894586894587,0.29131054131054135,1.0,0.7344274324696058,0.26557256753039415,0.8080721353273074,27.196603145741093,2.5579267148856388e-08
43,1,3,11,5,3,1,1.1,31,1.0,0.56,0.43999999999999995,1.0,0.7045940170940171,0.29540598290598286,1.0,0.7278004143350295,0.2721995856649705,0.8128709530732074,24.14278299099981,2.1093273194772166e-07
43,1,3,12,5,3,1,1.2,31,1.0,0.5666666666666667,0.43333333333333335,1.0,0.6996082621082621,0.3003917378917379,1.0,0.7209685499892922,0.27903145001070784,0.8229760835732088,21.755604654049414,3.8387800826988894e-08
43,1,3,13,5,3,1,1.3,31,1.0,0.5666666666666667,0.43333333333333335,1.0,0.6937321937321937,0.30626780626780625,1.0,0.7159190717857493,0.2840809282142507,0.8326898090874659,19.83424518592297,3.2642202163479794e-08
43,1,3,14,5,3,1,1.4,31,1.0,0.56,0.43999999999999995,1.0,0.6866096866096867,0.3133903133903133,1.0,0.7082667290829661,0.29173327091703394,0.8438188087601886,18.248926611409857,1.2797845408973885e-06
43,1,3,15,5,3,1,1.5,31,1.0,0.5533333333333333,0.44666666666666666,1.0,0.6798433048433049,0.3201566951566951,1.0,0.6997707964562545,0.3002292035437455,0.8540188354984036,16.913107133622237,1.3895094119753537e-07
43,1,3,16,5,3,1,1.6,31,1.0,0.5533333333333333,0.44666666666666666,1.0,0.6737891737891738,0.3262108262108262,1.0,0.6947170629141293,0.30528293708587073,0.862410343230931,15.770755071668004,4.5311069341025245e-08
43,1,3,17,5,3,1,1.7,31,1.0,0.5533333333333333,0.44666666666666666,1.0,0.6691595441595443,0.33084045584045574,1.0,0.690327017429325,0.309672982570675,0.8693866106131881,14.781872855411663,2.400852561201816e-08
43,1,3,18,5,3,1,1.8,31,1.0,0.5466666666666666,0.45333333333333337,1.0,0.6639957264957266,0.3360042735042734,1.0,0.686221462147762,0.31377853785223797,0.8749213121830367,13.916988328463553,2.2963475676540668e-08
43,1,3,19,5,3,1,1.9,31,1.0,0.5466666666666666,0.45333333333333337,1.0,0.6575854700854701,0.3424145299145299,1.0,0.6803761062562274,0.31962389374377265,0.8794702253029985,13.153895387854071,3.2884031386792856e-08
43,1,3,20,5,3,1,2.0,31,1.0,0.5533333333333333,0.44666666666666666,1.0,0.6529558404558404,0.34704415954415957,1.0,0.6775767787101186,0.32242322128988143,0.8835605748654516,12.475529772739414,5.667334046499661e-08
43,1,3,21,5,3,1,2.1,31,1.0,0.5533333333333333,0.44666666666666666,1.0,0.6461894586894587,0.35381054131054135,1.0,0.6729771017628882,0.32702289823711184,0.8873770532477206,11.868546883108156,1.1737452865201448e-07
43,1,3,22,5,3,1,2.2,31,1.0,0.5466666666666666,0.45333333333333337,1.0,0.6426282051282052,0.3573717948717948,1.0,0.6706542481975024,0.3293457518024976,0.8903546960215369,11.322346507361754,3.4817287264399255e-07
43,1,3,23,5,3,1,2.3,31,1.0,0.54,0.45999999999999996,1.0,0.6383547008547008,0.3616452991452992,1.0,0.6686153030641059,0.3313846969358941,0.8928504615584709,10.828389386109395,3.561746675373456e-08
43,1,3,24,5,3,1,2.4,31,1.0,0.5333333333333333,0.4666666666666667,1.0,0.6328347578347578,0.36716524216524216,1.0,0.6660460220151336,0.33395397798486637,0.8953404000054773,10.37973192894151,5.905031774666725e-07
43,1,3,25,5,3,1,2.5,31,1.0,0.5266666666666666,0.4733333333333334,1.0,0.6274928774928775,0.3725071225071225,1.0,0.662675064651193,0.33732493534880703,0.8979415678646943,9.971104290442845,1.3276436905407252e-06
43,1,3,26,5,3,1,2.6,31,1.0,0.5133333333333333,0.4866666666666667,1.0,0.6214387464387465,0.3785612535612535,1.0,0.6590713877655268,0.34092861223447324,0.9000326896559004,9.59785241350324,1.1130019166305516e-06
43,1,3,27,5,3,1,2.7,31,1.0,0.5133333333333333,0.4866666666666667,1.0,0.6164529914529915,0.3835470085470085,1.0,0.6564697546888076,0.34353024531119236,0.9016853775039405,9.255876310019142,5.650066547957522e-08
43,1,3,28,5,3,1,2.8,31,1.0,0.5133333333333333,0.4866666666666667,1.0,0.6127136752136753,0.38728632478632474,1.0,0.654173988409284,0.345826011590716,0.9030874065111612,8.94168384724062,1.5839753649826704e-06
43,1,3,29,5,3,1,2.9,31,1.0,0.52,0.48,1.0,0.6098646723646723,0.39013532763532766,1.0,0.6547454324311833,0.3452545675688167,0.9046703101812377,8.652453460622155,9.291199476457734e-08
43,1,4,0,5,3,1,0.0,31,0.6,0.52,0.07999999999999996,0.5,0.5,0.0,0.6,0.52,0.07999999999999996,0.1599999972380889,5.048709793414476e-29,8.000000034523893
43,1,4,1,5,3,1,0.1,31,0.7,0.5,0.19999999999999996,0.7083333333333333,0.513888888888889,0.1944444444444443,0.7801587301587302,0.5030628037692848,0.27709592638944536,0.3165287598280577,16.124127072403894,6.959733596007876
43,1,4,2,5,3,1,0.2,31,0.7,0.52,0.17999999999999994,0.7916666666666666,0.604522792022792,0.1871438746438746,0.8178571428571427,0.6570026538091363,0.16085448904800648,0.3899033042621034,31.545656211677198,5.67468476811886
43,1,4,3,5,3,1,0.3,31,0.8,0.56,0.24,0.875,0.6136039886039887,0.2613960113960113,0.915079365079365,0.6208363113905933,0.2942430536887718,0.4666127929181944,36.11476061489016,4.91374325915489
