seed,run,split,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi
43,1,3,19,5,3,1,1.9,31,0.925,0.7566666666666667,0.16833333333333333,0.9949874686716791,0.8404695211417901,0.154517947529889,0.9945983379501385,0.8402264733450622,0.15437186460507635,0.4805742607587015,108.67578045799664,4.950787463386524
43,1,3,20,5,3,1,2.0,31,0.925,0.7566666666666667,0.16833333333333333,0.9949874686716791,0.837001467253568,0.15798600141811103,0.9945983379501385,0.8361845735183604,0.15841376443177813,0.4909093388741643,107.80690464656097,4.842535680913551
43,1,3,21,5,3,1,2.1,31,0.925,0.76,0.16500000000000004,0.9949874686716791,0.8343337334933973,0.16065373517828174,0.9945983379501385,0.8331934656001243,0.16140487235001422,0.5012467859678276,107.36170053961257,4.723172058350318
43,1,3,22,5,3,1,2.2,31,0.95,0.7566666666666667,0.19333333333333325,0.9949874686716791,0.8315326130452182,0.1634548556264609,0.9945983379501385,0.8308561094698252,0.16374222848031328,0.512152500281242,107.16877088482745,4.597144403424924
43,1,3,23,5,3,1,2.3,31,0.95,0.7566666666666667,0.19333333333333325,0.9924812030075187,0.8292650393490729,0.16321616365844582,0.9916743613419514,0.8285563013195306,0.1631180600224208,0.5190147219049849,106.14941248659201,4.49910882953526
43,1,3,24,5,3,1,2.4,31,0.95,0.7533333333333333,0.19666666666666666,0.9949874686716791,0.8274865501756258,0.1675009184960533,0.9945983379501385,0.8264714341470665,0.16812690380307205,0.5232564879582486,104.68391600973088,4.418716081212667
43,1,3,25,5,3,1,2.5,31,0.95,0.7533333333333333,0.19666666666666666,0.9949874686716791,0.8258859099195234,0.1691015587521557,0.9945983379501385,0.8249494156888597,0.1696489222612788,0.528146254207468,103.52139717254964,4.331033428427973
43,1,3,26,5,3,1,2.6,31,0.95,0.7533333333333333,0.19666666666666666,0.9974937343358395,0.8241518829754123,0.17334185136042723,0.9973684210526316,0.8235044027797082,0.17386401827292342,0.5339437365610942,102.6354880332086,4.236088619387836
43,1,3,27,5,3,1,2.7,31,0.95,0.7533333333333333,0.19666666666666666,0.9974937343358395,0.8230403272420078,0.17445340709383172,0.9973684210526316,0.8217553759352494,0.17561304511738218,0.5405358811172764,102.00284376778134,4.133991717203627
43,1,3,28,5,3,1,2.8,31,0.95,0.7566666666666667,0.19333333333333325,0.9974937343358395,0.8206393668578542,0.17685436747798533,0.9973684210526316,0.8201426405433849,0.17722578050924664,0.5473849583917975,101.76217279457276,4.019749881597752
43,1,3,29,5,3,1,2.9,31,0.95,0.7466666666666667,0.20333333333333325,0.9974937343358395,0.8185051798497177,0.17898855448612183,0.9973684210526316,0.8190231117331289,0.17834530931950265,0.5558013207993823,103.49622684102052,3.840646977441556
43,1,4,0,5,3,1,0.0,31,0.575,0.49,0.08499999999999996,0.5,0.5,0.0,0.425,0.51,-0.08500000000000002,0.1699999956474718,2.524354896707238e-28,34.00000015361864
43,1,4,1,5,3,1,0.1,31,0.775,0.7433333333333333,0.03166666666666673,0.9309462915601023,0.9140545106931661,0.016891780866936212,0.9249112785809198,0.9204382378575314,0.004473040723388388,0.08642761389511588,173.79860174707818,22.787186855900416
43,1,4,2,5,3,1,0.2,31,0.85,0.8,0.04999999999999993,0.928388746803069,0.9074741007514117,0.020914646051657382,0.9252270605211782,0.9134499576722483,0.011777102848929855,0.06437144942145934,121.97572909775391,18.35091076371215
43,1,4,3,5,3,1,0.3,31,0.875,0.8233333333333334,0.05166666666666664,0.9207161125319694,0.9204126094882398,0.0003035030437296138,0.923291534746643,0.9278272438083361,-0.004535709061693094,0.049258300856161896,123.5938643999922,15.782699323432595
43,1,4,4,5,3,1,0.4,31,0.85,0.8033333333333333,0.046666666666666634,0.9258312020460358,0.9148103685918811,0.01102083345415461,0.9291071339878478,0.9218373133806066,0.00726982060724124,0.08803694012207774,136.71263821457404,13.53439166902924
43,1,4,5,5,3,1,0.5,31,0.85,0.8033333333333333,0.046666666666666634,0.9360613810741688,0.9116980125383487,0.024363368535820107,0.9361189277468703,0.9195880807470078,0.016530846999862514,0.10844857373098693,115.1060049354063,12.984295835428794
43,1,4,6,5,3,1,0.6,31,0.85,0.8033333333333333,0.046666666666666634,0.9386189258312021,0.9056066871192922,0.03301223871190995,0.9391466094077698,0.9160565214042858,0.023090088003484,0.13703646866736324,117.56666342442144,11.99295864569751
43,1,4,7,5,3,1,0.7,31,0.875,0.8033333333333333,0.07166666666666666,0.959079283887468,0.9020052465430616,0.057074037344406414,0.9504800850821612,0.9129999942704115,0.037480090811749744,0.15106655196495494,106.77409835457833,11.666588112740795
43,1,4,8,5,3,1,0.8,31,0.85,0.8033333333333333,0.046666666666666634,0.959079283887468,0.8982259570494865,0.0608533268379815,0.9504800850821612,0.9086102569884613,0.04186982809369988,0.16551903486838382,100.02585188676417,11.387338807597548
43,1,4,9,5,3,1,0.9,31,0.9,0.8133333333333334,0.08666666666666667,0.9641943734015346,0.892890489529145,0.07130388387238962,0.9583520574005003,0.9028856535499259,0.05546640385057444,0.1894196818737634,102.98761113502385,10.875434000719627
43,1,4,10,5,3,1,1.0,31,0.9,0.8133333333333334,0.08666666666666667,0.9641943734015346,0.8892445867235783,0.07494978667795626,0.9583520574005003,0.8993796532067189,0.05897240419378147,0.2025584426831073,98.0800226829723,10.676424991188721
43,1,4,11,5,3,1,1.1,31,0.9,0.8066666666666666,0.09333333333333338,0.9667519181585678,0.8836423458272198,0.08310957233134797,0.96178342994952,0.8940398476141141,0.0677435823354059,0.21905471711860747,95.60920892094416,10.455334035360622
43,1,4,12,5,3,1,1.2,31,0.9,0.81,0.08999999999999997,0.9667519181585678,0.8779511804721888,0.08880073768637897,0.96178342994952,0.8882772904417227,0.07350613950779739,0.23324119417366773,93.1152346991812,10.268655407283127
43,1,4,13,5,3,1,1.3,31,0.9,0.8033333333333333,0.09666666666666668,0.9718670076726343,0.8741718909786136,0.09769511669402076,0.9672682709447415,0.8851795651418203,0.08208870580292127,0.2498756165955205,92.27726853174104,10.054608459485163
43,1,4,14,5,3,1,1.4,31,0.9,0.7766666666666666,0.1233333333333334,0.9539641943734015,0.870036903650349,0.0839272907230525,0.9576238390092879,0.8821821726136434,0.07544166639564454,0.2673015703959222,93.41406684145579,9.78357572962027
43,1,4,15,5,3,1,1.5,31,0.925,0.7733333333333333,0.15166666666666673,0.9514066496163683,0.8663465386154462,0.08506011100092215,0.9565485701920837,0.8802330404737408,0.07631552971834288,0.2842572387903657,95.331626204429,9.488025370352023
43,1,4,16,5,3,1,1.6,31,0.925,0.7666666666666667,0.15833333333333333,0.9514066496163683,0.8602552131963896,0.09115143641997869,0.9582924836601308,0.8762942423904885,0.08199824126964228,0.30255030554984774,97.31768528073907,9.186103356976902
43,1,4,17,5,3,1,1.7,31,0.95,0.76,0.18999999999999995,0.9539641943734015,0.8541638877773331,0.09980030659606842,0.9613682237600922,0.8715801895695957,0.08978803419049652,0.3209837969927472,98.50224176298468,8.910290419966225
43,1,4,18,5,3,1,1.8,31,0.95,0.75,0.19999999999999996,0.9539641943734015,0.8510515317238007,0.10291266264960086,0.9613682237600922,0.8681538003492859,0.09321442341080632,0.3347492751368933,100.52243078057704,8.607480987111227
43,1,4,19,5,3,1,1.9,31,0.95,0.75,0.19999999999999996,0.959079283887468,0.8469165443955359,0.11216273949193212,0.9634515570934256,0.863327927731821,0.10012362936160457,0.3494226132091388,103.78110846120961,8.263114998658265
43,1,4,20,5,3,1,2.0,31,0.95,0.74,0.20999999999999996,0.979539641943734,0.8424258592325818,0.13711378271115215,0.9755727692146378,0.8571585539991009,0.11841421521553686,0.3660068225596289,107.86714693240009,7.886598896493485
43,1,4,21,5,3,1,2.1,31,0.925,0.7466666666666667,0.17833333333333334,0.9820971867007673,0.8373571650882575,0.14474002161250976,0.9777372713791399,0.8496457510920399,0.12809152028710002,0.38415332110289624,112.6908652484916,7.478343651732985
43,1,4,22,5,3,1,2.2,31,0.925,0.74,0.18500000000000005,0.9846547314578005,0.8322440087145969,0.15241072274320355,0.9801182237600923,0.841928049181754,0.13819017457833827,0.4033014098295021,118.18199103452068,7.038935956888019
43,1,4,23,5,3,1,2.3,31,0.925,0.7366666666666667,0.18833333333333335,0.9872122762148338,0.8276199368636343,0.15959233935119943,0.9840397923875432,0.8344745581876103,0.14956523419993295,0.4239339962441782,124.3638495131373,6.566746785858378
43,1,4,24,5,3,1,2.4,31,0.95,0.7366666666666667,0.21333333333333326,0.9872122762148338,0.8281534836156685,0.15905879259916522,0.9840397923875432,0.8328471971369235,0.1511925952506198,0.43090002960379636,125.31136538753502,6.2598682063594335
43,1,4,25,5,3,1,2.5,31,0.95,0.74,0.20999999999999996,0.9872122762148338,0.8289538037437196,0.15825847247111413,0.9840397923875432,0.8328936541715681,0.1511461382159751,0.4339406441986134,125.24149074024066,5.996651403014049
43,1,4,26,5,3,1,2.6,31,0.95,0.74,0.20999999999999996,0.9872122762148338,0.8298875105597794,0.15732476565505438,0.9840397923875432,0.8330461517917586,0.15099364059578468,0.4390047109726206,126.10298777858908,5.710600857874791
43,1,4,27,5,3,1,2.7,31,0.95,0.74,0.20999999999999996,0.9974424552429668,0.8289982659730559,0.1684441892699109,0.9967320261437909,0.8311534830488325,0.16557854309495834,0.4480641828881399,125.30439250191037,5.486326333486678
43,1,4,28,5,3,1,2.8,31,0.975,0.7466666666666667,0.22833333333333328,0.9974424552429668,0.8273531634876172,0.1700892917553496,0.9967320261437909,0.8275055189328171,0.16922650721097376,0.45784339259209295,124.68121443387824,5.268867000569838
43,1,4,29,5,3,1,2.9,31,0.975,0.7466666666666667,0.22833333333333328,0.9974424552429668,0.8257080610021786,0.17173439424078818,0.9967320261437909,0.8247883974739245,0.17194362866986634,0.465174658790928,122.8359550038335,5.102858709797697
